scenario,episode,algorithm,reward
domain_randomized_randomized,360,DQN-Rand,300.4042038321495
domain_randomized_randomized,361,DQN-Rand,280.7215745449066
domain_randomized_randomized,362,DQN-Rand,164.58314789831638
domain_randomized_randomized,363,DQN-Rand,276.83156883716583
domain_randomized_randomized,364,DQN-Rand,203.15523433685303
domain_randomized_randomized,365,DQN-Rand,143.91951751708984
domain_randomized_randomized,366,DQN-Rand,93.6316659450531
domain_randomized_randomized,367,DQN-Rand,350.318806886673
domain_randomized_randomized,368,DQN-Rand,372.4045958518982
domain_randomized_randomized,369,DQN-Rand,339.3941775262356
domain_randomized_randomized,370,DQN-Rand,66.63027215003967
domain_randomized_randomized,371,DQN-Rand,421.10207867622375
domain_randomized_randomized,372,DQN-Rand,52.03655494749546
domain_randomized_randomized,373,DQN-Rand,70.1917684674263
domain_randomized_randomized,374,DQN-Rand,363.27039766311646
domain_randomized_randomized,375,DQN-Rand,287.9784219264984
domain_randomized_randomized,376,DQN-Rand,103.32120883464813
domain_randomized_randomized,377,DQN-Rand,155.96628858149052
domain_randomized_randomized,378,DQN-Rand,244.291428565979
domain_randomized_randomized,379,DQN-Rand,130.57880520820618
domain_randomized_randomized,380,DQN-Rand,257.6826114654541
domain_randomized_randomized,381,DQN-Rand,216.2009230852127
domain_randomized_randomized,382,DQN-Rand,253.03053617477417
domain_randomized_randomized,383,DQN-Rand,257.6136739253998
domain_randomized_randomized,384,DQN-Rand,264.11079105734825
domain_randomized_randomized,385,DQN-Rand,340.6059498786926
domain_randomized_randomized,386,DQN-Rand,289.8599350452423
domain_randomized_randomized,387,DQN-Rand,219.27245235443115
domain_randomized_randomized,388,DQN-Rand,169.91689060628414
domain_randomized_randomized,389,DQN-Rand,290.4726650714874
domain_randomized_randomized,390,DQN-Rand,109.75141537189484
domain_randomized_randomized,391,DQN-Rand,99.7917332649231
domain_randomized_randomized,392,DQN-Rand,363.49039900302887
domain_randomized_randomized,393,DQN-Rand,112.97527219355106
domain_randomized_randomized,394,DQN-Rand,242.80912828445435
domain_randomized_randomized,395,DQN-Rand,258.1799006462097
domain_randomized_randomized,396,DQN-Rand,162.07889318466187
domain_randomized_randomized,397,DQN-Rand,322.7363097667694
domain_randomized_randomized,398,DQN-Rand,431.71351861953735
domain_randomized_randomized,399,DQN-Rand,240.0913622379303
domain_randomized_randomized,400,DQN-Rand,450.47878074645996
domain_randomized_randomized,401,DQN-Rand,201.0768265724182
domain_randomized_randomized,402,DQN-Rand,127.79201823472977
domain_randomized_randomized,403,DQN-Rand,212.39873872697353
domain_randomized_randomized,404,DQN-Rand,85.6156855225563
domain_randomized_randomized,405,DQN-Rand,247.8113250732422
domain_randomized_randomized,406,DQN-Rand,223.33236920833588
domain_randomized_randomized,407,DQN-Rand,369.199059009552
domain_randomized_randomized,408,DQN-Rand,116.63135278224945
domain_randomized_randomized,409,DQN-Rand,145.84151828289032
domain_randomized_randomized,410,DQN-Rand,178.78755915164948
domain_randomized_randomized,411,DQN-Rand,310.75233936309814
domain_randomized_randomized,412,DQN-Rand,138.43457198143005
domain_randomized_randomized,413,DQN-Rand,141.17914190888405
domain_randomized_randomized,414,DQN-Rand,284.89940494298935
domain_randomized_randomized,415,DQN-Rand,261.93172895908356
domain_randomized_randomized,416,DQN-Rand,293.8328731060028
domain_randomized_randomized,417,DQN-Rand,301.92771458625793
domain_randomized_randomized,418,DQN-Rand,296.0736185312271
domain_randomized_randomized,419,DQN-Rand,172.17397326231003
domain_randomized_randomized,420,DQN-Rand,367.9735608994961
domain_randomized_randomized,421,DQN-Rand,81.58180665969849
domain_randomized_randomized,422,DQN-Rand,362.3171081542969
domain_randomized_randomized,423,DQN-Rand,184.31034326553345
domain_randomized_randomized,424,DQN-Rand,137.96029233932495
domain_randomized_randomized,425,DQN-Rand,317.31446862220764
